answerFile	experiment	item	condition	participant	ProContext	PerContext	PerContextShort	Context	ContextOriginal	contextFile	response	Contour	Country	Province	BirthYear	Born	Gender	corpusC	item.Prod	participant.Prod
contour_1072_4_1.wav	contPer	10	1	1943	Intended Contradiction	Intended Contradiction	Contradiction	Intended Contradiction	Original Intended Contradiction	contRecord_1_4_3.wav	1	Contradiction Contour	US	MN	1993	1989	Female	Yes	4	1072
contour_1072_4_1.wav	contPer	10	3	1936	Intended Contradiction	Intended Implication	Implication	Intended Contradiction	Original Intended Contradiction	contRecord_3_4_3.wav	3	Contradiction Contour	US	MN	1993	1989	Female	Yes	4	1072
contour_1072_4_1.wav	contPer	10	2	1945	Intended Contradiction	Intended Incredulity	Incredulity	Intended Contradiction	Original Intended Contradiction	contRecord_2_4_3.wav	5	Contradiction Contour	US	MN	1993	1989	Female	Yes	4	1072
contour_1072_4_1.wav	contPer	10	1	1054	Intended Contradiction	Intended Contradiction	Contradiction	Intended Contradiction	Original Intended Contradiction	contRecord_1_4_3.wav	5	Contradiction Contour	US	MN	1993	1989	Female	Yes	4	1072
contour_1072_4_1.wav	contPer	10	1	1049	Intended Contradiction	Intended Contradiction	Contradiction	Intended Contradiction	Original Intended Contradiction	contRecord_1_4_3.wav	7	Contradiction Contour	US	MN	1993	1989	Female	Yes	4	1072
contour_1072_4_1.wav	contPer	10	3	1938	Intended Contradiction	Intended Implication	Implication	Intended Contradiction	Original Intended Contradiction	contRecord_3_4_3.wav	7	Contradiction Contour	US	MN	1993	1989	Female	Yes	4	1072
contour_1072_4_1.wav	contPer	10	1	1931	Intended Contradiction	Intended Contradiction	Contradiction	Intended Contradiction	Original Intended Contradiction	contRecord_1_4_3.wav	7	Contradiction Contour	US	MN	1993	1989	Female	Yes	4	1072
contour_1072_4_1.wav	contPer	10	2	1937	Intended Contradiction	Intended Incredulity	Incredulity	Intended Contradiction	Original Intended Contradiction	contRecord_2_4_3.wav	5	Contradiction Contour	US	MN	1993	1989	Female	Yes	4	1072
contour_1072_4_1.wav	contPer	10	2	1933	Intended Contradiction	Intended Incredulity	Incredulity	Intended Contradiction	Original Intended Contradiction	contRecord_2_4_3.wav	7	Contradiction Contour	US	MN	1993	1989	Female	Yes	4	1072
contour_1072_4_2.wav	contPer	38	2	1936	Intended Incredulity	Intended Incredulity	Incredulity	Intended Incredulity	Original Intended Incredulity	contRecord_2_4_3.wav	7	Yes/No Rise	US	MN	1993	1989	Female	Yes	4	1072
contour_1072_4_2.wav	contPer	38	3	1049	Intended Incredulity	Intended Implication	Implication	Intended Incredulity	Original Intended Incredulity	contRecord_3_4_3.wav	5	Yes/No Rise	US	MN	1993	1989	Female	Yes	4	1072
contour_1072_4_2.wav	contPer	38	1	1945	Intended Incredulity	Intended Contradiction	Contradiction	Intended Incredulity	Original Intended Incredulity	contRecord_1_4_3.wav	7	Yes/No Rise	US	MN	1993	1989	Female	Yes	4	1072
contour_1072_4_2.wav	contPer	38	1	1937	Intended Incredulity	Intended Contradiction	Contradiction	Intended Incredulity	Original Intended Incredulity	contRecord_1_4_3.wav	1	Yes/No Rise	US	MN	1993	1989	Female	Yes	4	1072
contour_1072_4_2.wav	contPer	38	1	1933	Intended Incredulity	Intended Contradiction	Contradiction	Intended Incredulity	Original Intended Incredulity	contRecord_1_4_3.wav	1	Yes/No Rise	US	MN	1993	1989	Female	Yes	4	1072
contour_1072_4_2.wav	contPer	38	1	1939	Intended Incredulity	Intended Contradiction	Contradiction	Intended Incredulity	Original Intended Incredulity	contRecord_1_4_3.wav	1	Yes/No Rise	US	MN	1993	1989	Female	Yes	4	1072
contour_1072_4_2.wav	contPer	38	1	1942	Intended Incredulity	Intended Contradiction	Contradiction	Intended Incredulity	Original Intended Incredulity	contRecord_1_4_3.wav	2	Yes/No Rise	US	MN	1993	1989	Female	Yes	4	1072
contour_1072_4_2.wav	contPer	38	2	1932	Intended Incredulity	Intended Incredulity	Incredulity	Intended Incredulity	Original Intended Incredulity	contRecord_2_4_3.wav	7	Yes/No Rise	US	MN	1993	1989	Female	Yes	4	1072
contour_1072_4_2.wav	contPer	38	3	1943	Intended Incredulity	Intended Implication	Implication	Intended Incredulity	Original Intended Incredulity	contRecord_3_4_3.wav	1	Yes/No Rise	US	MN	1993	1989	Female	Yes	4	1072
contour_1072_4_2.wav	contPer	38	3	1940	Intended Incredulity	Intended Implication	Implication	Intended Incredulity	Original Intended Incredulity	contRecord_3_4_3.wav	2	Yes/No Rise	US	MN	1993	1989	Female	Yes	4	1072
contour_1072_4_2.wav	contPer	38	3	1054	Intended Incredulity	Intended Implication	Implication	Intended Incredulity	Original Intended Incredulity	contRecord_3_4_3.wav	2	Yes/No Rise	US	MN	1993	1989	Female	Yes	4	1072
contour_1072_4_2.wav	contPer	38	3	1931	Intended Incredulity	Intended Implication	Implication	Intended Incredulity	Original Intended Incredulity	contRecord_3_4_3.wav	1	Yes/No Rise	US	MN	1993	1989	Female	Yes	4	1072
contour_1072_4_2.wav	contPer	38	2	1938	Intended Incredulity	Intended Incredulity	Incredulity	Intended Incredulity	Original Intended Incredulity	contRecord_2_4_3.wav	7	Yes/No Rise	US	MN	1993	1989	Female	Yes	4	1072
contour_1072_4_2.wav	contPer	38	2	1944	Intended Incredulity	Intended Incredulity	Incredulity	Intended Incredulity	Original Intended Incredulity	contRecord_2_4_3.wav	1	Yes/No Rise	US	MN	1993	1989	Female	Yes	4	1072
contour_1072_4_3.wav	contPer	65	2	1938	Intended Implication	Intended Incredulity	Incredulity	Intended Implication	Original Intended Implication	contRecord_2_4_3.wav	1	RFR	US	MN	1993	1989	Female	Yes	4	1072
contour_1072_4_3.wav	contPer	65	3	1943	Intended Implication	Intended Implication	Implication	Intended Implication	Original Intended Implication	contRecord_3_4_3.wav	7	RFR	US	MN	1993	1989	Female	Yes	4	1072
contour_1072_4_3.wav	contPer	65	2	1944	Intended Implication	Intended Incredulity	Incredulity	Intended Implication	Original Intended Implication	contRecord_2_4_3.wav	3	RFR	US	MN	1993	1989	Female	Yes	4	1072
contour_1072_4_3.wav	contPer	65	3	1049	Intended Implication	Intended Implication	Implication	Intended Implication	Original Intended Implication	contRecord_3_4_3.wav	8	RFR	US	MN	1993	1989	Female	Yes	4	1072
contour_1072_4_3.wav	contPer	65	2	1932	Intended Implication	Intended Incredulity	Incredulity	Intended Implication	Original Intended Implication	contRecord_2_4_3.wav	2	RFR	US	MN	1993	1989	Female	Yes	4	1072
contour_1072_4_3.wav	contPer	65	1	1939	Intended Implication	Intended Contradiction	Contradiction	Intended Implication	Original Intended Implication	contRecord_1_4_3.wav	1	RFR	US	MN	1993	1989	Female	Yes	4	1072
contour_1072_4_3.wav	contPer	65	1	1933	Intended Implication	Intended Contradiction	Contradiction	Intended Implication	Original Intended Implication	contRecord_1_4_3.wav	1	RFR	US	MN	1993	1989	Female	Yes	4	1072
contour_1072_4_3.wav	contPer	65	2	1936	Intended Implication	Intended Incredulity	Incredulity	Intended Implication	Original Intended Implication	contRecord_2_4_3.wav	1	RFR	US	MN	1993	1989	Female	Yes	4	1072
contour_1072_4_3.wav	contPer	65	3	1940	Intended Implication	Intended Implication	Implication	Intended Implication	Original Intended Implication	contRecord_3_4_3.wav	5	RFR	US	MN	1993	1989	Female	Yes	4	1072
contour_1072_4_3.wav	contPer	65	3	1931	Intended Implication	Intended Implication	Implication	Intended Implication	Original Intended Implication	contRecord_3_4_3.wav	6	RFR	US	MN	1993	1989	Female	Yes	4	1072
contour_1072_4_3.wav	contPer	65	3	1054	Intended Implication	Intended Implication	Implication	Intended Implication	Original Intended Implication	contRecord_3_4_3.wav	8	RFR	US	MN	1993	1989	Female	Yes	4	1072
contour_1072_4_3.wav	contPer	65	1	1937	Intended Implication	Intended Contradiction	Contradiction	Intended Implication	Original Intended Implication	contRecord_1_4_3.wav	1	RFR	US	MN	1993	1989	Female	Yes	4	1072
contour_1072_4_3.wav	contPer	65	1	1945	Intended Implication	Intended Contradiction	Contradiction	Intended Implication	Original Intended Implication	contRecord_1_4_3.wav	6	RFR	US	MN	1993	1989	Female	Yes	4	1072
contour_1072_4_3.wav	contPer	65	1	1942	Intended Implication	Intended Contradiction	Contradiction	Intended Implication	Original Intended Implication	contRecord_1_4_3.wav	2	RFR	US	MN	1993	1989	Female	Yes	4	1072
contour_1072_5_1.wav	contPer	13	1	1049	Intended Contradiction	Intended Contradiction	Contradiction	Intended Contradiction	Original Intended Contradiction	contRecord_1_5_3.wav	7	Contradiction Contour	US	MN	1993	1989	Female	Yes	5	1072
contour_1072_5_1.wav	contPer	13	1	1931	Intended Contradiction	Intended Contradiction	Contradiction	Intended Contradiction	Original Intended Contradiction	contRecord_1_5_3.wav	7	Contradiction Contour	US	MN	1993	1989	Female	Yes	5	1072
contour_1072_5_1.wav	contPer	13	1	1940	Intended Contradiction	Intended Contradiction	Contradiction	Intended Contradiction	Original Intended Contradiction	contRecord_1_5_3.wav	5	Contradiction Contour	US	MN	1993	1989	Female	Yes	5	1072
contour_1072_5_1.wav	contPer	13	2	1945	Intended Contradiction	Intended Incredulity	Incredulity	Intended Contradiction	Original Intended Contradiction	contRecord_2_5_3.wav	7	Contradiction Contour	US	MN	1993	1989	Female	Yes	5	1072
contour_1072_5_1.wav	contPer	13	3	1932	Intended Contradiction	Intended Implication	Implication	Intended Contradiction	Original Intended Contradiction	contRecord_3_5_3.wav	7	Contradiction Contour	US	MN	1993	1989	Female	Yes	5	1072
contour_1072_5_1.wav	contPer	13	1	1943	Intended Contradiction	Intended Contradiction	Contradiction	Intended Contradiction	Original Intended Contradiction	contRecord_1_5_3.wav	3	Contradiction Contour	US	MN	1993	1989	Female	Yes	5	1072
contour_1072_5_1.wav	contPer	13	2	1933	Intended Contradiction	Intended Incredulity	Incredulity	Intended Contradiction	Original Intended Contradiction	contRecord_2_5_3.wav	1	Contradiction Contour	US	MN	1993	1989	Female	Yes	5	1072
contour_1072_5_1.wav	contPer	13	3	1938	Intended Contradiction	Intended Implication	Implication	Intended Contradiction	Original Intended Contradiction	contRecord_3_5_3.wav	4	Contradiction Contour	US	MN	1993	1989	Female	Yes	5	1072
contour_1072_5_1.wav	contPer	13	2	1939	Intended Contradiction	Intended Incredulity	Incredulity	Intended Contradiction	Original Intended Contradiction	contRecord_2_5_3.wav	1	Contradiction Contour	US	MN	1993	1989	Female	Yes	5	1072
contour_1072_5_1.wav	contPer	13	3	1936	Intended Contradiction	Intended Implication	Implication	Intended Contradiction	Original Intended Contradiction	contRecord_3_5_3.wav	5	Contradiction Contour	US	MN	1993	1989	Female	Yes	5	1072
contour_1072_5_1.wav	contPer	13	2	1942	Intended Contradiction	Intended Incredulity	Incredulity	Intended Contradiction	Original Intended Contradiction	contRecord_2_5_3.wav	3	Contradiction Contour	US	MN	1993	1989	Female	Yes	5	1072
contour_1072_5_1.wav	contPer	13	2	1937	Intended Contradiction	Intended Incredulity	Incredulity	Intended Contradiction	Original Intended Contradiction	contRecord_2_5_3.wav	5	Contradiction Contour	US	MN	1993	1989	Female	Yes	5	1072
contour_1072_5_1.wav	contPer	13	3	1944	Intended Contradiction	Intended Implication	Implication	Intended Contradiction	Original Intended Contradiction	contRecord_3_5_3.wav	2	Contradiction Contour	US	MN	1993	1989	Female	Yes	5	1072
contour_1072_5_1.wav	contPer	13	1	1054	Intended Contradiction	Intended Contradiction	Contradiction	Intended Contradiction	Original Intended Contradiction	contRecord_1_5_3.wav	8	Contradiction Contour	US	MN	1993	1989	Female	Yes	5	1072
contour_1072_5_2.wav	contPer	40	2	1933	Intended Incredulity	Intended Incredulity	Incredulity	Intended Incredulity	Original Intended Incredulity	contRecord_2_5_3.wav	8	Yes/No Rise	US	MN	1993	1989	Female	Yes	5	1072
contour_1072_5_2.wav	contPer	40	3	1936	Intended Incredulity	Intended Implication	Implication	Intended Incredulity	Original Intended Incredulity	contRecord_3_5_3.wav	1	Yes/No Rise	US	MN	1993	1989	Female	Yes	5	1072
contour_1072_5_2.wav	contPer	40	1	1931	Intended Incredulity	Intended Contradiction	Contradiction	Intended Incredulity	Original Intended Incredulity	contRecord_1_5_3.wav	1	Yes/No Rise	US	MN	1993	1989	Female	Yes	5	1072
contour_1072_5_2.wav	contPer	40	1	1049	Intended Incredulity	Intended Contradiction	Contradiction	Intended Incredulity	Original Intended Incredulity	contRecord_1_5_3.wav	2	Yes/No Rise	US	MN	1993	1989	Female	Yes	5	1072
contour_1072_5_2.wav	contPer	40	3	1938	Intended Incredulity	Intended Implication	Implication	Intended Incredulity	Original Intended Incredulity	contRecord_3_5_3.wav	3	Yes/No Rise	US	MN	1993	1989	Female	Yes	5	1072
contour_1072_5_2.wav	contPer	40	2	1939	Intended Incredulity	Intended Incredulity	Incredulity	Intended Incredulity	Original Intended Incredulity	contRecord_2_5_3.wav	7	Yes/No Rise	US	MN	1993	1989	Female	Yes	5	1072
contour_1072_5_2.wav	contPer	40	1	1943	Intended Incredulity	Intended Contradiction	Contradiction	Intended Incredulity	Original Intended Incredulity	contRecord_1_5_3.wav	1	Yes/No Rise	US	MN	1993	1989	Female	Yes	5	1072
contour_1072_5_2.wav	contPer	40	2	1945	Intended Incredulity	Intended Incredulity	Incredulity	Intended Incredulity	Original Intended Incredulity	contRecord_2_5_3.wav	6	Yes/No Rise	US	MN	1993	1989	Female	Yes	5	1072
contour_1072_5_2.wav	contPer	40	1	1054	Intended Incredulity	Intended Contradiction	Contradiction	Intended Incredulity	Original Intended Incredulity	contRecord_1_5_3.wav	1	Yes/No Rise	US	MN	1993	1989	Female	Yes	5	1072
contour_1072_5_2.wav	contPer	40	3	1932	Intended Incredulity	Intended Implication	Implication	Intended Incredulity	Original Intended Incredulity	contRecord_3_5_3.wav	1	Yes/No Rise	US	MN	1993	1989	Female	Yes	5	1072
contour_1072_5_2.wav	contPer	40	1	1940	Intended Incredulity	Intended Contradiction	Contradiction	Intended Incredulity	Original Intended Incredulity	contRecord_1_5_3.wav	2	Yes/No Rise	US	MN	1993	1989	Female	Yes	5	1072
contour_1072_5_2.wav	contPer	40	2	1937	Intended Incredulity	Intended Incredulity	Incredulity	Intended Incredulity	Original Intended Incredulity	contRecord_2_5_3.wav	8	Yes/No Rise	US	MN	1993	1989	Female	Yes	5	1072
contour_1072_5_2.wav	contPer	40	2	1942	Intended Incredulity	Intended Incredulity	Incredulity	Intended Incredulity	Original Intended Incredulity	contRecord_2_5_3.wav	6	Yes/No Rise	US	MN	1993	1989	Female	Yes	5	1072
contour_1072_5_2.wav	contPer	40	3	1944	Intended Incredulity	Intended Implication	Implication	Intended Incredulity	Original Intended Incredulity	contRecord_3_5_3.wav	2	Yes/No Rise	US	MN	1993	1989	Female	Yes	5	1072
contour_1072_5_3.wav	contPer	68	3	1940	Intended Implication	Intended Implication	Implication	Intended Implication	Original Intended Implication	contRecord_3_5_3.wav	6	RFR	US	MN	1993	1989	Female	Yes	5	1072
contour_1072_5_3.wav	contPer	68	1	1939	Intended Implication	Intended Contradiction	Contradiction	Intended Implication	Original Intended Implication	contRecord_1_5_3.wav	1	RFR	US	MN	1993	1989	Female	Yes	5	1072
contour_1072_5_3.wav	contPer	68	3	1049	Intended Implication	Intended Implication	Implication	Intended Implication	Original Intended Implication	contRecord_3_5_3.wav	6	RFR	US	MN	1993	1989	Female	Yes	5	1072
contour_1072_5_3.wav	contPer	68	1	1945	Intended Implication	Intended Contradiction	Contradiction	Intended Implication	Original Intended Implication	contRecord_1_5_3.wav	4	RFR	US	MN	1993	1989	Female	Yes	5	1072
contour_1072_5_3.wav	contPer	68	1	1937	Intended Implication	Intended Contradiction	Contradiction	Intended Implication	Original Intended Implication	contRecord_1_5_3.wav	2	RFR	US	MN	1993	1989	Female	Yes	5	1072
contour_1072_5_3.wav	contPer	68	3	1931	Intended Implication	Intended Implication	Implication	Intended Implication	Original Intended Implication	contRecord_3_5_3.wav	6	RFR	US	MN	1993	1989	Female	Yes	5	1072
contour_1072_5_3.wav	contPer	68	3	1943	Intended Implication	Intended Implication	Implication	Intended Implication	Original Intended Implication	contRecord_3_5_3.wav	8	RFR	US	MN	1993	1989	Female	Yes	5	1072
contour_1072_5_3.wav	contPer	68	1	1942	Intended Implication	Intended Contradiction	Contradiction	Intended Implication	Original Intended Implication	contRecord_1_5_3.wav	4	RFR	US	MN	1993	1989	Female	Yes	5	1072
contour_1072_5_3.wav	contPer	68	2	1944	Intended Implication	Intended Incredulity	Incredulity	Intended Implication	Original Intended Implication	contRecord_2_5_3.wav	2	RFR	US	MN	1993	1989	Female	Yes	5	1072
contour_1072_5_3.wav	contPer	68	1	1933	Intended Implication	Intended Contradiction	Contradiction	Intended Implication	Original Intended Implication	contRecord_1_5_3.wav	1	RFR	US	MN	1993	1989	Female	Yes	5	1072
contour_1072_5_3.wav	contPer	68	2	1932	Intended Implication	Intended Incredulity	Incredulity	Intended Implication	Original Intended Implication	contRecord_2_5_3.wav	2	RFR	US	MN	1993	1989	Female	Yes	5	1072
contour_1072_5_3.wav	contPer	68	2	1938	Intended Implication	Intended Incredulity	Incredulity	Intended Implication	Original Intended Implication	contRecord_2_5_3.wav	5	RFR	US	MN	1993	1989	Female	Yes	5	1072
contour_1072_5_3.wav	contPer	68	3	1054	Intended Implication	Intended Implication	Implication	Intended Implication	Original Intended Implication	contRecord_3_5_3.wav	8	RFR	US	MN	1993	1989	Female	Yes	5	1072
contour_1072_5_3.wav	contPer	68	2	1936	Intended Implication	Intended Incredulity	Incredulity	Intended Implication	Original Intended Implication	contRecord_2_5_3.wav	1	RFR	US	MN	1993	1989	Female	Yes	5	1072
contour_1072_6_1.wav	contPer2	43	1	1880	Intended Contradiction	Intended Contradiction	Contradiction	Intended Contradiction	Original Intended Contradiction	contRecord_1_6_3.wav	7	Polarity Focus	US	MN	1993	1989	Female	Yes	6	1072
contour_1072_6_1.wav	contPer2	43	1	1956	Intended Contradiction	Intended Contradiction	Contradiction	Intended Contradiction	Original Intended Contradiction	contRecord_1_6_3.wav	8	Polarity Focus	US	MN	1993	1989	Female	Yes	6	1072
contour_1072_6_1.wav	contPer2	43	3	1948	Intended Contradiction	Intended Incredulity	Incredulity	Intended Contradiction	Original Intended Contradiction	contRecord_2_6_3.wav	1	Polarity Focus	US	MN	1993	1989	Female	Yes	6	1072
contour_1072_6_1.wav	contPer2	43	2	1101	Intended Contradiction	Intended Implication	Implication	Intended Contradiction	Original Intended Contradiction	contRecord_3_6_3.wav	6	Polarity Focus	US	MN	1993	1989	Female	Yes	6	1072
contour_1072_6_1.wav	contPer2	43	2	1949	Intended Contradiction	Intended Implication	Implication	Intended Contradiction	Original Intended Contradiction	contRecord_3_6_3.wav	2	Polarity Focus	US	MN	1993	1989	Female	Yes	6	1072
contour_1072_6_1.wav	contPer2	43	1	1950	Intended Contradiction	Intended Contradiction	Contradiction	Intended Contradiction	Original Intended Contradiction	contRecord_1_6_3.wav	8	Polarity Focus	US	MN	1993	1989	Female	Yes	6	1072
