participant	experiment	item	condition	setup	context	text	woi	contextFile	playlist	order	trialN	session	recordedFile	trialDuration	date	trialStart	trialEnd	Gender	BirthYear	Language	AudioCorpusConsent	Context	Contour	Prominence
1322	contour	8	2	You know your friend really dislikes dancing and can't dance, or at least that's what she always said. So you're very surprised by what she says, and your answer should reflect that.	Matt asked me out for a dance, and I said awesome, now I just need to get a dress for the occasion.	You can dance	you_1 can_2 dance_3	contRecord_2_8_3.wav	1	14	14	1	contour_1322_8_2.wav	23.6797	07-Nov-13	15:28:08	15:28:32	Male	1992	English	yes	Intended Incredulity	Yes/No Rise	Object
1322	contour	6	2	You and your friend are out for a night on the town, and she got you to pay for her drinks all night because she claimed she didn't have any money. So you're very surprised by what she says, and your answer should reflect that.	Let's take a cab home, I'll pay for it. 	You have money	you_1 have_2 money_3	contRecord_2_6_3.wav	1	2	2	1	contour_1322_6_2.wav	21.6655	07-Nov-13	15:23:41	15:24:03	Male	1992	English	yes	Intended Incredulity	Yes/No Rise	Object
1322	contour	1	3	You know your friend John is attending the party, and you're sure the person you're talking with knows and likes him, but you're not sure whether she'll like anyone else, and your answer should reflect that.	I don't feel like going to this party tonight, I have the feeling I might not like any of the people there.	You like John	you_1 like_2 john_3	contRecord_3_1_3.wav	1	17	17	1	contour_1322_1_3.wav	18.7504	07-Nov-13	15:29:21	15:29:40	Male	1992	English	yes	Intended Implication	RFR	Object
1322	contour	3	1	Your friend mentioned the other day that she wanted to buy a cat because she likes them. So you're very surprised by what she says, and your answer should reflect that.	I saw a stray cat the other day. Cats are such filthy creatures, I don't like them.	You like cats	you_1 like_2 cats_3	contRecord_1_3_3.wav	1	18	18	1	contour_1322_3_1.wav	16.3652	07-Nov-13	15:29:40	15:29:57	Male	1992	English	yes	Intended Contradiction	Presumption Contour	Object
1322	contour	3	2	Your friend hates coming to your house because you own a cat. You know for a fact that she dislikes cats. So you're very surprised by what she says, and your answer should reflect that.	Dylan just got a new kitten! I can't wait to go see it, I like cats.	You like cats	you_1 like_2 cats_3	contRecord_2_3_3.wav	1	5	5	1	contour_1322_3_2.wav	16.7958	07-Nov-13	15:24:53	15:25:10	Male	1992	English	yes	Intended Incredulity	Yes/No Rise	Object
1322	contour	8	3	You know that Matt enjoys dancing and your friend is a good dancer, so you want to suggest that he might have asked her out for that reason, without being sure whether he has any other motives.	Matt asked me out for a dance, and I wonder why he did, I thought he liked Jennifer.	You can dance	you_1 can_2 dance_3	contRecord_3_8_3.wav	1	6	6	1	contour_1322_8_3.wav	33.7402	07-Nov-13	15:25:10	15:25:44	Male	1992	English	yes	Intended Implication	Upstepped Fall	Object
1322	contour	4	2	Your friend always picks the cheese off her pizza, so you know she doesn't eat cheese. So you're very surprised by what she says, and your answer should reflect that.	Ooh the triple cheese omelette looks good. I like cheese.	You eat cheese	you_1 eat_2 cheese_3	contRecord_2_4_3.wav	1	21	21	1	contour_1322_4_2.wav	15.2765	07-Nov-13	15:30:32	15:30:47	Male	1992	English	yes	Intended Incredulity	Yes/No Rise	Object
1322	contour	8	1	You know your friend is actually a pretty good dancer even if she hasn't had formal training, so you're very surprised to hear what she says and your answer should reflect that.	Matt asked me out for a dance, but I told him that I can't dance and that it would just be awkward.	You can dance	you_1 can_2 dance_3	contRecord_1_8_3.wav	1	22	22	1	contour_1322_8_1.wav	23.1842	07-Nov-13	15:30:48	15:31:11	Male	1992	English	yes	Intended Contradiction	Contradiction Contour	Object
1322	contour	9	3	You know that your friend has a bike, and that she's just being lazy, so you want to suggest that she could in fact get there by bike, though you're not sure if there might be other options.	I can't join you because it starts after the metro stops running, and I have no way of getting there.	You have a bike	you_1 have_2 a bike_3	contRecord_3_9_3.wav	1	23	23	1	contour_1322_9_3.wav	24.6033	07-Nov-13	15:31:11	15:31:36	Male	1992	English	yes	Intended Implication	RFR	Object
1322	contour	1	2	Just the other day your friend was bad-talking John, so you know for a fact that she doesn't like him.  So you're very surprised by what she says, and your answer should reflect that.	Yesterday Sarah kept saying mean things about John and I was really uncomfortable because John's a nice guy, I really like him.	You like John	you_1 like_2 john_3	contRecord_2_1_3.wav	1	24	24	1	contour_1322_1_2.wav	22.485	07-Nov-13	15:31:36	15:31:59	Male	1992	English	yes	Intended Incredulity	Yes/No Rise	Object
1322	contour	7	2	You told your friend earlier today that you need to get in touch with Manuel, but you didn't know how to contact him. At the time she just shrugged and didn't offer any help, so you assumed she didn't know him. So you're very surprised by what she says, and your answer should reflect that.	I just talked to Manuel, we're going to meet up later.	You know Manuel	you_1 know_2 Manuel_3	contRecord_2_7_3.wav	1	25	25	1	contour_1322_7_2.wav	17.5111	07-Nov-13	15:31:59	15:32:17	Male	1992	English	yes	Intended Incredulity	Yes/No Rise	Object
1322	contour	5	1	You know for a fact that your friend went shopping yesterday because you were with her when she went to the mall. So you're very surprised by what she says, and your answer should reflect that.	Today my Mom told me I'm addicted to shopping, so I told her I didn't go shopping at all yesterday.	You went shopping	you_1 went_2 shopping_3	contRecord_1_5_3.wav	1	26	26	1	contour_1322_5_1.wav	22.0912	07-Nov-13	15:32:18	15:32:40	Male	1992	English	yes	Intended Contradiction	Contradiction Contour	Object
1322	contour	6	3	It's true that your friend has never responded to one of their letters, but it's a well known fact that she is very rich, and you want to suggest that this might be why they keep trying, even if you're not sure whether they might have other reasons.	I don't really know why this foundation keeps asking me for donations, they should know that I don't respond well to soliciting.	You have money	you_1 have_2 money_3	contRecord_3_6_3.wav	1	27	27	1	contour_1322_6_3.wav	21.1389	07-Nov-13	15:32:41	15:33:02	Male	1992	English	yes	Intended Implication	Fall	Object
1322	contour	3	3	Your friend always cuddles with your cat when she comes over. So you think she likes cats, but you're not sure whether there any other animals that she might like.	She asked what my favorite animal is, but I'm not really sure, I'm just not an animal person. 	You like cats	you_1 like_2 cats_3	contRecord_3_3_3.wav	1	19	19	1	contour_1322_3_3.wav	18.1134	07-Nov-13	15:29:58	15:30:16	Male	1992	English	yes	Intended Implication	RFR	Object
1322	contour	2	1	Yesterday at Starbucks your friend ordered tea and you know for a fact that she drinks tea. So you're very surprised by what she says, and your answer should reflect that.	Yesterday I got home and my mom had made me tea. Ick. I never drink tea.	You drink tea	you_1 drink_2 tea_3	contRecord_1_2_3.wav	1	20	20	1	contour_1322_2_1.wav	13.77	07-Nov-13	15:30:17	15:30:31	Male	1992	English	yes	Intended Contradiction	Contradiction Contour	Object
1322	contour	2	3	You know your friend likes tea, and they serve tea in this place, so you want to suggest that that's something she could order, but you're not sure whether there is anything else that she could drink.	I don't like going to this place because there is nothing I drink that I can order there.	You drink tea	you_1 drink_2 tea_3	contRecord_3_2_3.wav	1	1	1	1	contour_1322_2_3.wav	29.4268	07-Nov-13	15:23:11	15:23:40	Male	1992	English	yes	Intended Implication	RFR	Object
1323	contour	2	1	Yesterday at Starbucks your friend ordered tea and you know for a fact that she drinks tea. So you're very surprised by what she says, and your answer should reflect that.	Yesterday I got home and my mom had made me tea. Ick. I never drink tea.	You drink tea	you_1 drink_2 tea_3	contRecord_1_2_3.wav	1	16	16	1	contour_1323_2_1.wav	19.1807	07-Nov-13	10:26:33	10:26:52	Female	1993	English	yes	Intended Contradiction	Contradiction Contour	Object
1323	contour	4	3	You know for a fact your friend loves cheese, and many of the dishes involve Swiss cheese, for example fondue. You want to suggest that at least she's going to be able to eat that, even if you're not sure whether there'll be many other things she'll like.	We're going to a Swiss restaurant, and I'm worried that there won't be much that I'd actually want to eat.	You eat cheese	you_1 eat_2 cheese_3	contRecord_3_4_3.wav	1	1	1	1	contour_1323_4_3.wav	40.0173	07-Nov-13	10:20:26	10:21:06	Female	1993	English	yes	Intended Implication	RFR	Object
1323	contour	3	2	Your friend hates coming to your house because you own a cat. You know for a fact that she dislikes cats. So you're very surprised by what she says, and your answer should reflect that.	Dylan just got a new kitten! I can't wait to go see it, I like cats.	You like cats	you_1 like_2 cats_3	contRecord_2_3_3.wav	1	27	27	1	contour_1323_3_2.wav	17.8462	07-Nov-13	10:30:24	10:30:42	Female	1993	English	yes	Intended Incredulity	Yes/No Rise	Object
1323	contour	5	3	It's true that your friend hasn't had a very good day, but she did get to go shopping and you know she really enjoys doing that even if you're not sure whether she got to do anything else she liked. 	This day has turned out to be so lame, I just wanted to have fun, but I didn't get to do a single thing I liked. 	You went shopping	you_1 went_2 shopping_3	contRecord_3_5_3.wav	1	19	19	1	contour_1323_5_3.wav	21.1353	07-Nov-13	10:27:46	10:28:07	Female	1993	English	yes	Intended Implication	RFR	Object
1323	contour	7	1	You know for a fact that your friend knows Manuel because you are all in the same biology class together. So you're very surprised by what she says, and your answer should reflect that.	Jim was just asking me if I've seen Manuel, and I told him I don't know any Manuel.	You know Manuel	you_1 know_2 Manuel_3	contRecord_1_7_3.wav	1	20	20	1	contour_1323_7_1.wav	21.5749	07-Nov-13	10:28:08	10:28:29	Female	1993	English	yes	Intended Contradiction	Contradiction Contour	Object
1323	contour	6	2	You and your friend are out for a night on the town, and she got you to pay for her drinks all night because she claimed she didn't have any money. So you're very surprised by what she says, and your answer should reflect that.	Let's take a cab home, I'll pay for it. 	You have money	you_1 have_2 money_3	contRecord_2_6_3.wav	1	21	21	1	contour_1323_6_2.wav	16.9005	07-Nov-13	10:28:30	10:28:47	Female	1993	English	yes	Intended Incredulity	Yes/No Rise	Object
1323	contour	1	1	Your friend spent the whole day with John yesterday and you know for a fact that she likes him. So you're very surprised by what she says, and your answer should reflect that.	So yesterday Sarah asked me if I was going to John's Birthday party and I said no, I don't even like him.	You like John	you_1 like_2 john_3	contRecord_1_1_3.wav	1	22	22	1	contour_1323_1_1.wav	17.0631	07-Nov-13	10:28:47	10:29:04	Female	1993	English	yes	Intended Contradiction	Contradiction Contour	Object
1323	contour	9	2	You're surprised to hear that your friend wants to go on a bike ride, because usually she is allergic to any form of exercise. In fact, you're very surprised she even has a bike, and your answer should reflect that.	Hey, do you want to come for a bike ride down to the old town?	You have a bike	you_1 have_2 a bike_3	contRecord_2_9_3.wav	1	23	23	1	contour_1323_9_2.wav	16.214	07-Nov-13	10:29:05	10:29:21	Female	1993	English	yes	Intended Incredulity	Yes/No Rise	Object
1323	contour	8	3	You know that Matt enjoys dancing and your friend is a good dancer, so you want to suggest that he might have asked her out for that reason, without being sure whether he has any other motives.	Matt asked me out for a dance, and I wonder why he did, I thought he liked Jennifer.	You can dance	you_1 can_2 dance_3	contRecord_3_8_3.wav	1	24	24	1	contour_1323_8_3.wav	20.3503	07-Nov-13	10:29:22	10:29:42	Female	1993	English	yes	Intended Implication	RFR	Object
1323	contour	2	3	You know your friend likes tea, and they serve tea in this place, so you want to suggest that that's something she could order, but you're not sure whether there is anything else that she could drink.	I don't like going to this place because there is nothing I drink that I can order there.	You drink tea	you_1 drink_2 tea_3	contRecord_3_2_3.wav	1	25	25	1	contour_1323_2_3.wav	19.4536	07-Nov-13	10:29:43	10:30:03	Female	1993	English	yes	Intended Implication	RFR	Object
